market_id,event_id,event_name,earliest_market_time,date_membership,cross_boundary_start,match_format,classification_evidence,packaging_status,redundant_combined_path,universe_membership,cohort_tags
1.258743020,35666929,Perez/Schuurs v Haddad Maia/Samsonova,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35666929/35666929.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258745327,35667056,Guo/Mladenovic v Mertens/Zhang,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667056/35667056.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258745883,35667144,Cobolli v Svajda,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667144/35667144.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258746892,35667234,Dabrowski/Stefani v Eikeri/Gleason,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667234/35667234.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258747354,35667315,Arevalo/Pavic v Arends/Pel,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667315/35667315.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258747516,35667356,A Sabalenka v N Osaka,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667356/35667356.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258748533,35667464,Chwalinska v D Parry,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667464/35667464.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258748534,35667463,Aoyama/Liang v Chong/Erjavec,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667463/35667463.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258748626,35667469,Goransson/King v Heliovaara/Patten,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35667469/35667469.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258755689,35668143,A Potapova v A Kalinskaya,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668143/35668143.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258756430,35668185,Muhammad/Mektic v Routliffe/Goransson,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668185/35668185.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258756433,35668186,Manuel Cerundolo v Berrettini,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668186/35668186.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757571,35668353,Poertner v Fl Broska,2026-05-31T10:40:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668353/35668353.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757577,35668373,Schifris v Polmans,2026-05-31T11:50:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668373/35668373.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757614,35668363,Fix v Marti Pujolras,2026-05-31T13:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668363/35668363.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757700,35668368,Nagal v Kestelboim,2026-05-31T13:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668368/35668368.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757770,35668378,Galan v Handel,2026-05-31T11:50:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668378/35668378.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258757849,35668392,Dom Stricker v Adr Oetzbach,2026-05-31T13:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668392/35668392.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258758029,35668416,Keys v Di Shnaider,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668416/35668416.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258758328,35668446,Droguet/Gaston v Halys/Herbert,2026-05-31T08:00:00.000Z,EXCLUDED_OUT_OF_WINDOW,False,DOUBLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668446/35668446.bz2,EXCLUDED_OUT_OF_WINDOW,
1.258760105,35668663,Castelnuovo v Ma Gonzalez Fernandez,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668663/35668663.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760176,35668653,Rawat v E Winter,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668653/35668653.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760192,35668668,Alkaya v Arda Azkara,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668668/35668668.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760259,35668658,Kh Montsi v Hemery,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668658/35668658.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760260,35668678,Sasik Mukund v G Hussey,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668678/35668678.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760286,35668673,Strombachs v Mi Hurrion,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668673/35668673.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760346,35668688,Peliwo v Coulibaly,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668688/35668688.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760357,35668712,P Basile v Travaglia,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668712/35668712.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760417,35668683,R Bertrand v Patric Zahraj,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668683/35668683.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760477,35668698,Mayot v Takahashi,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668698/35668698.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760500,35668722,Cez Cretu v Vasami,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668722/35668722.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760555,35668693,L Koenig v Sem Pankin,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668693/35668693.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760695,35668717,Gi Cadenasso v Da Merida,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668717/35668717.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760719,35668727,Llamas Ruiz v Ribecai,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668727/35668727.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760768,35668808,Lu Mikrut v Feldbausch,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668808/35668808.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760792,35668752,Cecchinato v Simakin,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668752/35668752.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258760846,35668732,Bertola v Maestrelli,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668732/35668732.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761124,35668818,Jo Reis Da Silva v Al Barrena,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668818/35668818.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761198,35668737,Go Bueno v Lajovic,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668737/35668737.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761224,35668778,Giustino v Mar ToPo,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668778/35668778.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761278,35668742,Skatov v Gaubas,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668742/35668742.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761340,35668803,Dellien v M Schoenhaus,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668803/35668803.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761357,35668747,Echargui v Chun  Tseng,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668747/35668747.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761413,35668813,Choinski v Gentzsch,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668813/35668813.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761493,35668773,Houkes v Em Nava,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668773/35668773.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761561,35668783,P Kotov v Den Ouden,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668783/35668783.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761578,35668788,Joe Schwaerzler v Ma Dodig,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668788/35668788.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761642,35668793,Ferreira Silva v Martinez,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668793/35668793.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258761666,35668798,Mi Petkovic v Moro Canas,2026-06-01T09:30:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668798/35668798.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258762087,35668828,Molcan v Piros,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668828/35668828.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258762088,35668833,Mi Damas v Dzumhur,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668833/35668833.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258762144,35668843,L Midon v Kolar,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/1/35668843/35668843.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
1.258762154,35668838,Bautista Agut v Hy Barton,2026-06-01T08:00:00.000Z,INCLUDED,False,SINGLES,PRIMARY_AND_SIBLING,STANDALONE_CANONICAL_COMBINED_REDUNDANT,/tmp/claude-0/-home-user-Moneymaker/b09554bc-9729-5d86-bb7c-43d4f555802d/scratchpad/pilot-data/extracted/ADVANCED/2026/Jun/2/35668838/35668838.bz2,PRIMARY_JUNE_SINGLES_UNIVERSE,PRIMARY_JUNE_SINGLES_UNIVERSE;STRICT_SIBLING_CORROBORATED_SENSITIVITY_COHORT
